,date,weather,summary,icon,temperature,feels_like,wind_chill,soil_temperature,dew_point,surface_temperature,pressure,cape,evaporation,irradiance,ozone,humidity,wind.speed,wind.gusts,wind.angle,wind.dir,cloud_cover.total,cloud_cover.low,cloud_cover.middle,cloud_cover.high,precipitation.total,precipitation.type
2092,2023-09-04T04:00:00,cloudy,Cloudy,6,12.5,11.8,12.0,13.8,11.6,12.7,1028,0,-0.01,0.0,266,94.0,2.2,3.2,123,ESE,91,0,0,91,0.0,none
2093,2023-09-04T05:00:00,overcast,Overcast,7,12.0,11.0,11.3,13.3,11.2,12.7,1028,0,-0.01,0.0,265,95.0,2.4,3.3,118,ESE,95,0,0,95,0.0,none
2094,2023-09-04T06:00:00,cloudy,Cloudy,6,11.7,10.7,10.9,12.8,11.0,12.6,1027,0,-0.01,0.0,264,94.0,2.4,3.4,116,ESE,91,0,0,91,0.0,none
2095,2023-09-04T07:00:00,overcast,Overcast,7,11.6,10.6,10.9,12.6,10.8,12.3,1027,0,0.01,39.4,264,94.0,2.3,4.1,119,ESE,94,0,0,94,0.0,none
2096,2023-09-04T08:00:00,cloudy,Cloudy,6,13.5,12.7,12.8,13.4,12.2,14.2,1027,0,0.05,163.5,263,92.0,2.8,5.2,116,ESE,87,0,0,87,0.0,none
2097,2023-09-04T09:00:00,cloudy,Cloudy,6,16.3,15.8,16.1,15.3,13.6,17.0,1027,0,0.14,315.5,263,84.0,3.0,6.1,113,ESE,83,0,0,83,0.0,none
2098,2023-09-04T10:00:00,cloudy,Cloudy,6,18.3,17.8,18.4,16.6,14.1,19.7,1027,0,0.25,458.6,262,76.0,3.2,6.6,114,ESE,82,0,0,82,0.0,none
2099,2023-09-04T11:00:00,mostly_cloudy,Mostly cloudy,5,19.8,19.5,20.2,17.8,14.5,21.9,1027,0,0.35,573.5,262,71.0,3.3,7.0,119,ESE,79,0,0,79,0.0,none
2100,2023-09-04T12:00:00,cloudy,Cloudy,6,21.4,21.1,22.1,19.3,14.9,23.7,1027,0,0.43,647.1,262,66.0,3.2,7.0,126,SE,86,0,0,86,0.0,none
2101,2023-09-04T13:00:00,cloudy,Cloudy,6,22.3,22.0,23.2,20.3,14.9,24.9,1026,0,0.47,676.3,262,62.0,3.2,7.0,125,SE,85,0,0,85,0.0,none
2102,2023-09-04T14:00:00,overcast,Overcast,7,23.3,22.9,24.4,21.2,14.7,25.7,1026,0,0.48,657.3,263,58.0,2.9,6.6,121,ESE,92,0,0,92,0.0,none
2103,2023-09-04T15:00:00,overcast,Overcast,7,23.9,23.5,25.3,21.8,14.6,25.8,1025,0,0.45,591.8,263,55.0,2.8,6.2,114,ESE,98,0,0,98,0.0,none
2104,2023-09-04T16:00:00,overcast,Overcast,7,24.3,23.9,25.7,22.3,14.8,25.3,1025,0,0.38,482.8,263,55.0,2.9,5.9,104,ESE,98,0,0,98,0.0,none
2105,2023-09-04T17:00:00,overcast,Overcast,7,24.3,23.9,25.7,22.3,14.8,24.1,1024,0,0.26,329.4,264,55.0,3.2,5.7,98,E,95,0,0,95,0.0,none
2106,2023-09-04T18:00:00,cloudy,Cloudy,6,23.8,23.6,25.1,21.9,14.8,22.8,1024,0,0.14,200.1,264,57.0,3.0,5.0,91,E,90,0,0,90,0.0,none
2107,2023-09-04T19:00:00,overcast,Overcast,7,22.5,22.4,23.5,21.3,15.3,20.7,1023,0,0.05,70.7,264,64.0,2.7,5.0,81,E,95,0,0,95,0.0,none
2108,2023-09-04T20:00:00,overcast,Overcast,7,20.4,20.2,20.9,20.4,15.4,18.2,1023,0,0.01,2.3,264,73.0,3.1,5.7,85,E,92,0,0,92,0.0,none
2109,2023-09-04T21:00:00,mostly_cloudy,Mostly cloudy,5,18.3,18.1,18.4,18.7,14.8,17.0,1023,0,0.01,0.0,264,79.0,3.5,5.7,89,E,71,0,0,71,0.0,none
2110,2023-09-04T22:00:00,mostly_cloudy,Mostly cloudy,5,17.5,17.2,17.4,17.8,14.4,16.3,1022,0,0.01,0.0,265,82.0,3.3,5.5,87,E,75,0,0,75,0.0,none
2111,2023-09-04T23:00:00,partly_sunny,Partly sunny,4,16.7,17.2,16.5,17.2,13.9,15.7,1022,0,0.0,0.0,265,83.0,3.1,5.1,82,E,31,0,0,31,0.0,none
2112,2023-09-05T00:00:00,partly_sunny,Partly sunny,4,16.1,17.0,15.9,16.5,14.2,15.2,1022,0,-0.0,0.0,264,88.0,2.9,4.5,78,ENE,24,0,0,24,0.0,none
2113,2023-09-05T01:00:00,sunny,Sunny,2,15.8,17.1,15.5,16.2,14.0,14.8,1022,0,-0.01,0.0,264,89.0,2.7,4.4,75,ENE,4,0,0,4,0.0,none
2114,2023-09-05T02:00:00,mostly_sunny,Mostly sunny,3,15.3,16.5,15.0,15.8,13.9,14.7,1021,0,-0.0,0.0,263,91.0,2.8,5.0,74,ENE,13,0,0,13,0.0,none
2115,2023-09-05T03:00:00,sunny,Sunny,2,15.2,16.3,14.7,15.5,14.0,14.6,1021,0,-0.0,0.0,263,92.0,3.1,5.7,80,E,3,0,0,3,0.0,none
2116,2023-09-05T04:00:00,sunny,Sunny,2,14.8,15.6,14.1,15.1,13.7,14.6,1021,0,0.0,0.0,262,93.0,3.5,6.1,89,E,0,0,0,0,0.0,none
2117,2023-09-05T05:00:00,sunny,Sunny,2,14.8,15.5,14.0,15.0,13.7,14.6,1020,0,0.0,0.0,260,92.0,3.7,6.3,100,E,0,0,0,0,0.0,none
2118,2023-09-05T06:00:00,sunny,Sunny,2,14.9,15.5,14.1,14.9,13.5,14.6,1020,0,0.0,0.0,260,91.0,3.7,6.3,107,ESE,0,0,0,0,0.0,none
2119,2023-09-05T07:00:00,sunny,Sunny,2,14.8,15.4,14.0,14.6,13.2,14.6,1020,0,0.03,38.0,260,90.0,3.6,6.5,111,ESE,0,0,0,0,0.0,none
2120,2023-09-05T08:00:00,sunny,Sunny,2,16.4,17.0,16.0,15.6,13.7,16.1,1020,0,0.09,161.2,260,83.0,3.6,6.2,116,ESE,0,0,0,0,0.0,none
2121,2023-09-05T09:00:00,sunny,Sunny,2,19.0,19.8,19.1,17.2,14.3,18.8,1020,0,0.19,308.7,260,74.0,3.8,6.5,121,ESE,0,0,0,0,0.0,none
2122,2023-09-05T10:00:00,sunny,Sunny,2,21.1,21.9,21.7,18.5,14.5,21.4,1020,0,0.31,447.6,260,65.0,3.6,7.3,127,SE,0,0,0,0,0.0,none
2123,2023-09-05T11:00:00,sunny,Sunny,2,22.8,23.6,23.7,19.9,14.8,23.5,1020,0,0.41,560.8,261,60.0,3.8,7.5,131,SE,0,0,0,0,0.0,none
2124,2023-09-05T12:00:00,sunny,Sunny,2,24.4,25.7,25.7,21.2,15.4,25.5,1020,0,0.48,638.3,261,57.0,3.5,7.4,133,SE,0,0,0,0,0.0,none
2125,2023-09-05T13:00:00,sunny,Sunny,2,25.6,27.1,27.2,22.2,15.7,26.8,1020,0,0.52,669.4,261,54.0,3.4,7.0,129,SE,0,0,0,0,0.0,none
2126,2023-09-05T14:00:00,sunny,Sunny,2,26.6,28.2,28.4,22.9,16.1,27.6,1019,0,0.52,651.8,261,52.0,3.4,6.6,124,SE,0,0,0,0,0.0,none
2127,2023-09-05T15:00:00,sunny,Sunny,2,27.5,29.2,29.5,23.5,16.4,27.8,1019,0,0.49,588.7,261,50.0,3.3,6.6,120,ESE,0,0,0,0,0.0,none
2128,2023-09-05T16:00:00,sunny,Sunny,2,28.0,29.9,30.2,23.9,16.7,27.5,1018,0,0.42,485.1,262,50.0,3.4,6.8,113,ESE,0,0,0,0,0.0,none
2129,2023-09-05T17:00:00,sunny,Sunny,2,28.2,30.1,30.3,24.0,17.1,26.7,1018,0,0.31,351.3,262,50.0,3.3,6.9,107,ESE,0,0,0,0,0.0,none
2130,2023-09-05T18:00:00,sunny,Sunny,2,27.7,29.7,29.8,23.8,17.3,25.3,1018,0,0.18,203.3,262,52.0,3.3,6.5,102,ESE,0,0,0,0,0.0,none
2131,2023-09-05T19:00:00,sunny,Sunny,2,26.6,28.9,28.5,23.5,17.6,23.2,1018,0,0.07,67.7,262,57.0,3.2,5.9,104,ESE,0,0,0,0,0.0,none
2132,2023-09-05T20:00:00,sunny,Sunny,2,24.5,26.9,25.9,22.9,17.7,20.6,1018,0,0.01,1.6,262,65.0,3.0,4.9,111,ESE,0,0,0,0,0.0,none
2133,2023-09-05T21:00:00,sunny,Sunny,2,22.0,24.3,22.9,21.4,17.5,19.1,1018,0,0.01,0.0,262,75.0,3.0,4.9,120,ESE,0,0,0,0,0.0,none
2134,2023-09-05T22:00:00,sunny,Sunny,2,20.7,22.9,21.4,20.2,17.0,18.5,1019,0,0.01,0.0,263,79.0,3.1,5.2,127,SE,0,0,0,0,0.0,none
2135,2023-09-05T23:00:00,sunny,Sunny,2,19.8,21.8,20.2,19.3,16.7,18.1,1019,0,0.0,0.0,263,82.0,3.2,5.2,131,SE,0,0,0,0,0.0,none
2136,2023-09-06T00:00:00,sunny,Sunny,2,19.0,21.0,19.4,18.7,16.4,17.7,1019,0,0.0,0.0,262,84.0,3.0,5.0,134,SE,0,0,0,0,0.0,none
2137,2023-09-06T01:00:00,sunny,Sunny,2,18.6,20.7,18.9,18.5,16.2,17.1,1019,0,0.0,0.0,263,85.0,2.7,4.6,138,SE,0,0,0,0,0.0,none
2138,2023-09-06T02:00:00,sunny,Sunny,2,18.1,20.2,18.4,18.2,15.9,16.7,1019,0,-0.0,0.0,263,86.0,2.7,4.4,143,SE,0,0,0,0,0.0,none
2139,2023-09-06T03:00:00,sunny,Sunny,2,17.4,19.5,17.6,17.7,15.5,16.2,1019,0,-0.01,0.0,264,89.0,2.5,4.1,149,SSE,2,0,0,2,0.0,none
2140,2023-09-06T04:00:00,sunny,Sunny,2,16.5,18.6,16.6,17.0,15.1,15.7,1019,0,-0.01,0.0,264,91.0,2.2,3.7,152,SSE,0,0,0,0,0.0,none
2141,2023-09-06T05:00:00,sunny,Sunny,2,16.3,18.7,16.5,17.0,15.2,15.2,1019,0,-0.01,0.0,264,93.0,2.0,3.5,150,SSE,0,0,0,0,0.0,none
2142,2023-09-06T06:00:00,sunny,Sunny,2,16.2,18.6,16.5,17.0,15.2,15.1,1019,0,-0.01,0.0,264,93.0,2.0,3.6,145,SE,0,0,0,0,0.0,none
2143,2023-09-06T07:00:00,sunny,Sunny,2,16.0,18.2,16.1,16.7,15.0,15.0,1019,0,0.0,35.8,264,93.0,2.1,4.1,141,SE,0,0,0,0,0.0,none
2144,2023-09-06T08:00:00,sunny,Sunny,2,17.5,19.5,17.6,17.4,15.9,16.9,1019,0,0.07,157.5,264,90.0,2.8,5.4,138,SE,0,0,0,0,0.0,none
2145,2023-09-06T09:00:00,sunny,Sunny,2,20.0,22.0,20.5,19.0,16.6,19.7,1020,0,0.17,304.5,264,80.0,3.0,5.8,139,SE,0,0,0,0,0.0,none
2146,2023-09-06T10:00:00,sunny,Sunny,2,22.2,24.5,23.1,20.4,17.2,22.4,1020,0,0.28,443.8,265,73.0,3.0,5.9,144,SE,0,0,0,0,0.0,none
2147,2023-09-06T11:00:00,sunny,Sunny,2,24.0,26.5,25.3,21.7,17.6,24.8,1020,0,0.38,557.2,265,67.0,2.8,5.9,150,SSE,0,0,0,0,0.0,none
2148,2023-09-06T12:00:00,sunny,Sunny,2,25.7,28.7,27.4,23.1,17.9,27.3,1020,0,0.46,633.4,265,62.0,2.4,6.0,142,SE,0,0,0,0,0.0,none
2149,2023-09-06T13:00:00,sunny,Sunny,2,26.8,29.5,28.7,23.8,18.0,28.5,1020,0,0.51,664.8,266,58.0,2.8,6.1,139,SE,0,0,0,0,0.0,none
2150,2023-09-06T14:00:00,sunny,Sunny,2,27.9,30.6,30.0,24.4,18.1,29.1,1020,0,0.52,648.2,266,55.0,2.8,6.0,139,SE,0,0,0,0,0.0,none
2151,2023-09-06T15:00:00,sunny,Sunny,2,28.6,31.4,30.8,25.0,17.7,29.4,1020,0,0.48,584.7,266,52.0,2.5,5.4,139,SE,0,0,0,0,0.0,none
2152,2023-09-06T16:00:00,sunny,Sunny,2,29.1,32.1,31.5,25.4,17.2,29.1,1020,0,0.4,480.7,265,48.0,2.0,4.6,132,SE,0,0,0,0,0.0,none
2153,2023-09-06T17:00:00,sunny,Sunny,2,29.2,32.1,31.6,25.5,16.7,28.1,1019,0,0.29,346.8,264,46.0,1.9,4.1,124,SE,0,0,0,0,0.0,none
2154,2023-09-06T18:00:00,sunny,Sunny,2,29.0,32.2,31.3,25.3,16.9,26.6,1019,0,0.13,198.8,264,47.0,1.5,3.2,109,ESE,0,0,0,0,0.0,none
2155,2023-09-06T19:00:00,sunny,Sunny,2,27.8,31.4,30.0,24.9,18.0,24.3,1019,0,0.03,63.9,263,55.0,1.8,3.2,91,E,0,0,0,0,0.0,none
2156,2023-09-06T20:00:00,sunny,Sunny,2,24.4,27.5,25.9,24.1,18.2,20.5,1019,0,0.0,1.1,264,68.0,2.3,3.6,85,E,0,0,0,0,0.0,none
2157,2023-09-06T21:00:00,sunny,Sunny,2,21.2,24.2,22.1,21.7,17.7,19.1,1020,0,0.0,0.0,264,80.0,2.3,3.7,87,E,0,0,0,0,0.0,none
2158,2023-09-06T22:00:00,sunny,Sunny,2,19.6,22.3,20.2,19.9,17.2,18.5,1020,0,0.0,0.0,265,86.0,2.4,3.8,94,E,0,0,0,0,0.0,none
2159,2023-09-06T23:00:00,sunny,Sunny,2,18.7,21.2,19.2,19.0,16.8,18.1,1020,0,0.0,0.0,265,88.0,2.5,4.0,100,E,3,0,0,3,0.0,none
2160,2023-09-07T00:00:00,sunny,Sunny,2,18.7,21.0,19.1,18.9,17.0,17.9,1020,0,0.0,0.0,263,89.0,2.8,4.2,101,E,5,0,0,5,0.0,none
2161,2023-09-07T01:00:00,partly_sunny,Partly sunny,4,18.3,20.1,18.6,18.4,16.5,17.5,1020,0,0.0,0.0,262,89.0,2.7,4.3,106,ESE,24,0,0,24,0.0,none
2162,2023-09-07T02:00:00,mostly_sunny,Mostly sunny,3,18.0,19.8,18.3,18.2,16.2,17.2,1020,0,0.0,0.0,261,88.0,2.7,4.6,107,ESE,16,0,0,16,0.0,none
2163,2023-09-07T03:00:00,sunny,Sunny,2,17.8,19.6,18.0,18.0,15.9,17.0,1020,0,-0.0,0.0,261,88.0,2.9,4.7,107,ESE,8,0,0,8,0.0,none
2164,2023-09-07T04:00:00,sunny,Sunny,2,17.2,18.9,17.2,17.4,15.6,16.7,1020,0,-0.0,0.0,261,90.0,3.0,4.7,109,ESE,3,0,0,3,0.0,none
2165,2023-09-07T05:00:00,sunny,Sunny,2,17.0,18.6,16.9,17.3,15.6,16.4,1019,0,-0.01,0.0,260,91.0,3.1,4.6,111,ESE,0,0,0,0,0.0,none
2166,2023-09-07T06:00:00,sunny,Sunny,2,16.6,18.3,16.4,17.1,15.4,16.1,1020,0,-0.01,0.0,260,92.0,3.0,4.5,112,ESE,0,0,0,0,0.0,none
2167,2023-09-07T07:00:00,sunny,Sunny,2,16.3,18.2,16.2,17.0,15.3,15.6,1020,0,0.01,33.8,260,93.0,2.7,4.6,111,ESE,0,0,0,0,0.0,none
2168,2023-09-07T08:00:00,sunny,Sunny,2,17.7,19.5,17.7,17.6,15.8,17.2,1020,0,0.07,155.6,260,89.0,2.9,5.6,111,ESE,0,0,0,0,0.0,none
2169,2023-09-07T09:00:00,sunny,Sunny,2,20.1,21.9,20.6,19.2,16.5,20.0,1020,0,0.18,303.2,260,79.0,3.3,6.4,108,ESE,2,0,0,2,0.0,none
2170,2023-09-07T10:00:00,mostly_sunny,Mostly sunny,3,22.1,23.6,22.9,20.6,16.4,22.5,1020,0,0.3,443.4,260,70.0,3.5,7.1,107,ESE,11,0,0,11,0.0,none
2171,2023-09-07T11:00:00,sunny,Sunny,2,23.8,25.4,25.0,21.9,16.4,24.8,1020,0,0.41,556.9,260,63.0,3.7,7.3,106,ESE,0,0,0,0,0.0,none
2172,2023-09-07T12:00:00,sunny,Sunny,2,25.6,27.3,27.2,23.3,16.6,26.9,1020,0,0.49,631.9,261,57.0,3.5,7.3,102,ESE,0,0,0,0,0.0,none
2173,2023-09-07T13:00:00,sunny,Sunny,2,26.9,28.6,28.8,24.2,16.8,28.2,1019,0,0.54,662.0,261,53.0,3.6,7.4,100,E,0,0,0,0,0.0,none
2174,2023-09-07T14:00:00,sunny,Sunny,2,27.7,29.2,29.7,24.7,16.5,28.9,1019,0,0.55,644.8,262,50.0,3.7,7.6,98,E,0,0,0,0,0.0,none
2175,2023-09-07T15:00:00,sunny,Sunny,2,28.3,29.4,30.4,25.2,16.2,28.9,1019,0,0.53,581.6,263,47.0,4.0,7.7,101,E,0,0,0,0,0.0,none
2176,2023-09-07T16:00:00,sunny,Sunny,2,28.6,29.6,30.9,25.5,16.0,28.3,1018,0,0.46,477.8,263,46.0,4.2,7.7,104,ESE,0,0,0,0,0.0,none
2177,2023-09-07T17:00:00,sunny,Sunny,2,28.7,29.7,30.9,25.5,16.1,27.4,1018,0,0.34,343.5,263,46.0,4.1,7.5,106,ESE,0,0,0,0,0.0,none
2178,2023-09-07T18:00:00,sunny,Sunny,2,28.1,29.4,30.3,25.2,16.0,25.9,1018,0,0.2,194.7,264,47.0,3.8,6.9,108,ESE,0,0,0,0,0.0,none
2179,2023-09-07T19:00:00,sunny,Sunny,2,27.1,28.9,29.0,24.8,16.4,23.7,1017,0,0.07,60.2,264,52.0,3.2,6.0,107,ESE,0,0,0,0,0.0,none
2180,2023-09-07T20:00:00,sunny,Sunny,2,24.6,26.8,26.1,23.9,16.8,20.9,1017,0,0.01,0.7,264,61.0,2.8,4.9,107,ESE,0,0,0,0,0.0,none
2181,2023-09-07T21:00:00,sunny,Sunny,2,21.9,23.9,22.7,21.8,16.8,19.7,1018,0,0.01,0.0,266,73.0,3.1,5.4,108,ESE,0,0,0,0,0.0,none
2182,2023-09-07T22:00:00,sunny,Sunny,2,20.4,22.1,20.9,20.2,16.5,19.3,1018,0,0.01,0.0,267,78.0,3.4,5.5,113,ESE,0,0,0,0,0.0,none
2183,2023-09-07T23:00:00,sunny,Sunny,2,20.2,21.9,20.7,20.0,16.4,18.8,1018,0,0.01,0.0,268,78.0,3.3,5.4,119,ESE,0,0,0,0,0.0,none
2184,2023-09-08T00:00:00,sunny,Sunny,2,19.5,21.4,19.9,19.6,16.2,18.4,1017,0,0.01,0.0,267,81.0,3.1,5.0,122,ESE,0,0,0,0,0.0,none
2185,2023-09-08T01:00:00,sunny,Sunny,2,18.8,20.8,19.1,19.1,16.0,17.8,1017,0,0.0,0.0,268,83.0,2.9,4.7,130,SE,0,0,0,0,0.0,none
2186,2023-09-08T02:00:00,sunny,Sunny,2,18.2,20.2,18.5,18.6,15.8,17.1,1017,0,0.0,0.0,268,85.0,2.7,4.6,137,SE,0,0,0,0,0.0,none
2187,2023-09-08T03:00:00,sunny,Sunny,2,17.7,19.8,17.9,18.2,15.7,16.6,1017,0,-0.0,0.0,268,88.0,2.5,4.5,144,SE,0,0,0,0,0.0,none
2188,2023-09-08T04:00:00,sunny,Sunny,2,17.1,19.3,17.2,17.7,15.6,16.2,1017,0,-0.01,0.0,268,91.0,2.4,4.2,149,SSE,0,0,0,0,0.0,none
2189,2023-09-08T05:00:00,sunny,Sunny,2,16.6,18.8,16.8,17.4,15.3,16.0,1017,0,-0.01,0.0,268,92.0,2.3,4.0,151,SSE,0,0,0,0,0.0,none
2190,2023-09-08T06:00:00,sunny,Sunny,2,16.3,18.6,16.5,17.2,15.2,15.7,1017,0,-0.01,0.0,268,93.0,2.1,3.8,150,SSE,0,0,0,0,0.0,none
2191,2023-09-08T07:00:00,sunny,Sunny,2,16.0,18.2,16.1,17.0,14.9,15.3,1017,0,0.0,31.4,268,93.0,2.0,4.1,148,SSE,0,0,0,0,0.0,none
2192,2023-09-08T08:00:00,sunny,Sunny,2,17.1,19.2,17.3,17.4,15.6,17.1,1017,0,0.06,151.3,268,90.0,2.6,4.9,146,SSE,0,0,0,0,0.0,none
2193,2023-09-08T09:00:00,sunny,Sunny,2,19.9,22.1,20.4,19.2,16.4,20.1,1017,0,0.16,297.8,269,80.0,2.6,5.2,153,SSE,0,0,0,0,0.0,none
2194,2023-09-08T10:00:00,sunny,Sunny,2,22.0,24.6,23.0,20.7,17.0,23.2,1017,0,0.27,435.5,269,73.0,2.5,5.3,161,SSE,0,0,0,0,0.0,none
2195,2023-09-08T11:00:00,sunny,Sunny,2,24.1,27.1,25.6,22.4,17.7,26.0,1017,0,0.37,547.2,269,67.0,2.3,5.3,170,S,0,0,0,0,0.0,none
2196,2023-09-08T12:00:00,sunny,Sunny,2,26.1,29.6,28.0,23.9,18.3,28.4,1017,0,0.45,621.0,268,62.0,2.0,5.2,172,S,0,0,0,0,0.0,none
2197,2023-09-08T13:00:00,sunny,Sunny,2,27.5,31.1,29.6,25.0,18.5,30.0,1017,0,0.5,649.9,268,57.0,1.8,5.0,181,S,0,0,0,0,0.0,none
2198,2023-09-08T14:00:00,sunny,Sunny,2,28.5,32.1,30.7,25.8,18.3,30.8,1017,0,0.51,631.8,269,54.0,1.8,4.9,197,SSW,1,0,0,1,0.0,none
2199,2023-09-08T15:00:00,sunny,Sunny,2,29.1,32.6,31.4,26.5,18.0,30.9,1017,0,0.47,568.0,269,51.0,1.6,4.6,216,SW,5,0,0,5,0.0,none
2200,2023-09-08T16:00:00,sunny,Sunny,2,29.2,33.0,31.5,26.9,18.3,30.3,1016,0,0.39,464.4,268,51.0,1.4,4.4,238,WSW,2,0,0,2,0.0,none
2201,2023-09-08T17:00:00,sunny,Sunny,2,29.0,32.9,31.3,27.0,18.6,29.0,1016,19,0.28,331.7,268,53.0,1.4,4.0,263,W,3,0,0,3,0.0,none
2202,2023-09-08T18:00:00,sunny,Sunny,2,28.1,32.2,30.3,26.6,19.0,27.1,1016,71,0.14,185.2,268,57.0,1.4,3.8,285,WNW,2,0,0,2,0.0,none
2203,2023-09-08T19:00:00,sunny,Sunny,2,26.5,30.8,28.5,26.0,19.1,24.6,1016,76,0.02,54.7,268,63.0,1.2,3.1,302,WNW,0,0,0,0,0.0,none
2204,2023-09-08T20:00:00,sunny,Sunny,2,23.5,27.9,25.1,24.7,19.8,21.2,1016,0,-0.01,0.4,268,79.0,1.6,2.8,312,NW,0,0,0,0,0.0,none
2205,2023-09-08T21:00:00,sunny,Sunny,2,21.1,25.1,22.3,22.7,19.1,19.6,1016,0,-0.01,0.0,268,87.0,1.7,2.8,314,NW,0,0,0,0,0.0,none
2206,2023-09-08T22:00:00,sunny,Sunny,2,19.9,23.8,20.9,21.6,18.8,18.7,1017,0,-0.01,0.0,268,93.0,1.7,2.8,311,NW,0,0,0,0,0.0,none
2207,2023-09-08T23:00:00,sunny,Sunny,2,19.0,22.4,19.7,20.8,18.3,17.8,1017,0,-0.01,0.0,268,95.0,2.0,3.0,310,NW,0,0,0,0,0.0,none
2208,2023-09-09T00:00:00,sunny,Sunny,2,17.3,20.4,17.7,19.4,17.2,17.6,1016,9,-0.01,0.0,265,99.0,1.9,2.8,318,NW,1,1,0,0,0.0,none
2209,2023-09-09T01:00:00,sunny,Sunny,2,16.5,19.3,16.8,18.4,16.5,17.0,1016,10,-0.01,0.0,266,99.0,2.0,2.9,304,NW,2,2,0,0,0.0,none
2210,2023-09-09T02:00:00,sunny,Sunny,2,15.8,18.3,16.0,17.8,15.8,16.5,1016,0,-0.01,0.0,266,99.0,2.0,3.2,293,WNW,1,1,0,0,0.0,none
2211,2023-09-09T03:00:00,sunny,Sunny,2,15.2,17.8,15.4,17.2,15.2,16.6,1016,0,-0.01,0.0,266,99.0,1.7,3.4,287,WNW,1,1,0,0,0.0,none
2212,2023-09-09T04:00:00,sunny,Sunny,2,14.9,17.3,15.0,16.7,14.8,16.4,1016,0,-0.01,0.0,265,99.0,1.8,3.5,285,WNW,1,1,0,0,0.0,none
2213,2023-09-09T05:00:00,sunny,Sunny,2,14.6,16.7,14.6,16.4,14.5,15.5,1016,0,-0.01,0.0,265,99.0,2.1,3.4,285,WNW,1,1,0,0,0.0,none
2214,2023-09-09T06:00:00,sunny,Sunny,2,14.5,16.2,14.2,15.9,14.3,14.5,1016,0,-0.01,0.0,266,99.0,2.4,3.4,284,WNW,6,6,0,0,0.0,none
2215,2023-09-09T07:00:00,partly_sunny,Partly sunny,4,14.6,15.3,14.3,15.4,14.4,13.9,1016,0,-0.01,29.8,266,98.0,2.4,3.0,279,W,50,50,0,0,0.0,none
2216,2023-09-09T08:00:00,partly_sunny,Partly sunny,4,15.2,16.7,15.6,15.2,15.0,16.6,1016,0,0.01,124.8,266,98.0,1.5,3.4,277,W,53,53,0,0,0.0,none
2217,2023-09-09T09:00:00,partly_sunny,Partly sunny,4,18.1,20.4,18.9,16.7,17.1,19.9,1017,0,0.09,238.4,266,94.0,1.5,3.4,280,W,51,51,0,0,0.0,none
2218,2023-09-09T10:00:00,partly_sunny,Partly sunny,4,20.5,23.5,21.9,18.8,17.8,22.2,1017,0,0.17,344.9,266,84.0,1.0,3.3,273,W,48,48,0,0,0.0,none
2219,2023-09-09T11:00:00,partly_sunny,Partly sunny,4,22.9,26.0,24.7,21.2,17.7,24.8,1017,0,0.28,494.8,266,72.0,0.7,3.9,245,WSW,48,48,0,0,0.0,none
2220,2023-09-09T12:00:00,sunny,Sunny,2,23.7,28.2,25.5,22.8,18.6,28.1,1017,0,0.4,615.3,269,73.0,0.8,4.4,231,SW,0,0,0,0,0.0,none
2221,2023-09-09T13:00:00,sunny,Sunny,2,25.2,29.1,27.0,24.1,18.1,29.8,1017,0,0.46,643.6,269,64.0,1.2,4.7,248,WSW,0,0,0,0,0.0,none
2222,2023-09-09T14:00:00,sunny,Sunny,2,26.1,29.7,28.0,25.0,18.0,30.3,1017,0,0.48,625.2,268,60.0,1.5,4.7,266,W,0,0,0,0,0.0,none
2223,2023-09-09T15:00:00,sunny,Sunny,2,26.8,30.5,28.8,25.7,18.0,30.4,1017,0,0.44,559.4,268,58.0,1.4,4.6,275,W,0,0,0,0,0.0,none
2224,2023-09-09T16:00:00,sunny,Sunny,2,27.1,31.2,29.2,26.2,18.2,30.0,1017,0,0.36,454.8,267,58.0,1.1,4.1,282,WNW,0,0,0,0,0.0,none
2225,2023-09-09T17:00:00,sunny,Sunny,2,27.2,31.3,29.3,26.3,18.1,28.8,1017,0,0.26,321.5,267,57.0,0.9,3.6,293,WNW,1,0,0,1,0.0,none
2226,2023-09-09T18:00:00,sunny,Sunny,2,26.9,31.2,29.0,26.0,18.3,27.0,1017,0,0.13,176.5,267,59.0,0.9,2.9,307,NW,0,0,0,0,0.0,none
2227,2023-09-09T19:00:00,sunny,Sunny,2,25.7,30.1,27.6,25.3,18.6,24.7,1017,14,0.01,49.5,266,65.0,0.9,1.6,335,NNW,0,0,0,0,0.0,none
2228,2023-09-09T20:00:00,sunny,Sunny,2,23.6,27.9,25.2,24.2,19.4,21.0,1017,9,0.0,0.2,266,77.0,1.4,2.2,4,N,0,0,0,0,0.0,none
2229,2023-09-09T21:00:00,sunny,Sunny,2,20.6,24.5,21.7,22.1,18.8,19.7,1017,8,-0.0,0.0,266,89.0,1.7,2.6,28,NNE,0,0,0,0,0.0,none
2230,2023-09-09T22:00:00,sunny,Sunny,2,19.1,22.7,19.8,20.7,18.3,19.0,1018,11,-0.01,0.0,268,95.0,1.8,2.9,49,NE,0,0,0,0,0.0,none
2231,2023-09-09T23:00:00,sunny,Sunny,2,18.7,22.1,19.4,20.0,18.1,18.5,1018,11,-0.01,0.0,269,96.0,1.9,3.0,66,ENE,0,0,0,0,0.0,none
